Category,IRLED,REDLED,HEARTRATE,OXYGEN,FEATURE1,FEATURE2,FEATURE3
ppg,0.2673988552619308,0.2736189176453479,86.0,96.0,0.006220062383417102,0.0012858658027251058,0.0014359771441311286
ppg,0.2680111723108475,0.274402177905783,86.0,96.0,0.006391005594935495,0.0006123170489166774,0.0007832602604350702
ppg,0.2692358064086809,0.2732272875151303,86.0,96.0,0.003991481106449424,0.0012246340978334103,0.0011748903906526609
ppg,0.2713176843749978,0.275707611673175,86.0,96.0,0.004389927298177165,0.002081877966316925,0.0024803241580446667
ppg,0.2734607940462063,0.2771435888173061,86.0,96.0,0.0036827947710997844,0.0021431096712085096,0.0014359771441311286
ppg,0.2734607940462063,0.2771435888173061,86.0,96.0,0.0036827947710997844,0.0,0.0
ppg,0.2756039037174148,0.2776657623242629,86.0,96.0,0.0020618586068480993,0.002143109671208454,0.000522173506956769
ppg,0.2780531719130817,0.2793628262218723,86.0,96.0,0.0013096543087905976,0.0024492681956669315,0.0016970638976094299
ppg,0.2807473669283152,0.2801460864823075,86.0,96.0,0.0006012804460077126,0.0026941950152334915,0.0007832602604351813
ppg,0.2829517083044154,0.2835402142775265,86.0,96.0,0.0005885059731111086,0.002204341376100205,0.0033941277952190263
ppg,0.2850948179756239,0.2838013010310049,86.0,96.0,0.0012935169446189887,0.0021431096712085096,0.00026108675347841226
ppg,0.2885850251544493,0.2869343420727455,86.0,96.0,0.0016506830817037965,0.0034902071788253664,0.0031330410417405585
ppg,0.2914629152843578,0.2896757529842686,86.0,96.0,0.0017871623000891845,0.0028778901299085224,0.0027414109115231344
ppg,0.2948918907582915,0.2932004241562267,86.0,96.0,0.0016914666020647617,0.003428975473933671,0.0035246711719580937
ppg,0.2983208662322251,0.2965945519514458,86.0,96.0,0.0017263142807792953,0.0034289754739336153,0.003394127795219082
ppg,0.3023009270501837,0.3010330267605783,86.0,96.0,0.0012679002896053837,0.003980060817958597,0.004438474809132509
ppg,0.3066483780974924,0.3046882413092757,86.0,96.0,0.0019601367882167153,0.004347451047308715,0.003655214548697383
ppg,0.3094038048176177,0.3065158485836244,86.0,96.0,0.002887956233993294,0.002755426720125298,0.0018276072743487193
ppg,0.3129552437013346,0.3093878028718867,86.0,96.0,0.0035674408294478765,0.0035514388837168953,0.002871954288262313
ppg,0.3156494387165682,0.3133041041740624,86.0,96.0,0.0023453345425057948,0.0026941950152336025,0.003916301302175684
ppg,0.3186497922562601,0.3161760584623247,86.0,96.0,0.0024737337939353954,0.0030003535396919134,0.002871954288262313
