Category,IRLED,REDLED,HEARTRATE,OXYGEN,FEATURE1,FEATURE2,FEATURE3
ppg,0.3350402183008234,0.335766041815849,93.0,97.0,0.0007258235150255921,0.0010319845014561402,0.001703531414590842
ppg,0.3360722028022793,0.3374695732304398,93.0,97.0,0.001397370428160516,0.0010319845014558626,0.0017035314145907865
ppg,0.3371364368194058,0.3374695732304398,93.0,97.0,0.00033313641103399627,0.0010642340171265197,0.0
ppg,0.3380716727738503,0.3388323983621125,93.0,97.0,0.0007607255882621788,0.0009352359544445021,0.0013628251316726847
ppg,0.3380716727738503,0.3388323983621125,93.0,97.0,0.0007607255882621788,0.0,0.0
ppg,0.3385554155089078,0.3393434577864897,93.0,97.0,0.0007880422775819462,0.00048374273505746856,0.000511059424377236
ppg,0.3391359067909767,0.3405359297767033,93.0,97.0,0.0014000229857266122,0.0005804912820689401,0.001192471990213606
ppg,0.3395874000103638,0.3405359297767033,93.0,97.0,0.0009485297663395231,0.0004514932193870891,0.0
ppg,0.3399743941984098,0.3407062829181623,93.0,97.0,0.0007318887197524937,0.00038699418804599706,0.00017035314145896763
ppg,0.3402968893551148,0.3421542846205645,93.0,97.0,0.0018573952654497017,0.00032249515670501605,0.001448001702402224
ppg,0.3406838835431608,0.3427505206156713,93.0,97.0,0.00206663707251048,0.00038699418804599706,0.0005962359951067753
ppg,0.3410063786998659,0.3433467566107782,93.0,97.0,0.0023403779109122946,0.00032249515670507156,0.0005962359951068863
ppg,0.3412321253095593,0.3435171097522372,93.0,97.0,0.0022849844426778843,0.00022574660969343352,0.00017035314145902314
ppg,0.3409418796685248,0.3427505206156713,93.0,97.0,0.0018086409471465004,0.00029024564103452555,0.0007665891365659094
ppg,0.3413933728879118,0.3440281691766144,93.0,97.0,0.002634796288702612,0.00045149321938697806,0.0012776485609430899
ppg,0.3415868699819348,0.3445392286009917,93.0,97.0,0.0029523586190568496,0.00019349709402305404,0.0005110594243772915
ppg,0.3419093651386398,0.3448799348839098,93.0,97.0,0.002970569745269991,0.00032249515670496054,0.0003407062829181018
ppg,0.3423931078736973,0.3453909943082871,93.0,97.0,0.0029978864345898137,0.0004837427350575241,0.000511059424377347
ppg,0.3424898564207088,0.3458168771619348,93.0,97.0,0.003327020741226039,9.674854701147151e-05,0.0004258828536476966
ppg,0.3429091001244254,0.3460724068741234,93.0,97.0,0.0031633067496980027,0.0004192437037165986,0.00025552971218856246
ppg,0.3433283438281418,0.3463279365863121,93.0,97.0,0.0029995927581702997,0.00041924370371643205,0.000255529712188729
ppg,0.3442958292982568,0.3471797022936075,93.0,97.0,0.0028838729953507003,0.0009674854701149926,0.0008517657072953932
ppg,0.3440055836572223,0.3471797022936075,93.0,97.0,0.003174118636385226,0.00029024564103452555,0.0
ppg,0.3448763205803258,0.347435232005796,93.0,97.0,0.0025589114254702117,0.0008707369231035211,0.00025552971218850695
ppg,0.3286548141980643,0.3284408567331085,92.0,97.0,0.00021395746495578294,0.016221506382261497,0.01899437527268749
ppg,0.3287193132294053,0.3280149738794608,92.0,97.0,0.0007043393499444606,6.4499031340981e-05,0.0004258828536476966
ppg,0.3290095588704398,0.3284408567331085,92.0,97.0,0.0005687021373312895,0.00029024564103452555,0.0004258828536476966
ppg,0.3292353054801334,0.328355680162379,92.0,97.0,0.0008796253177544289,0.00022574660969360005,8.517657072953932e-05
ppg,0.3299447948248843,0.3289519161574857,92.0,97.0,0.0009928786673986112,0.0007094893447509021,0.0005962359951067198
ppg,0.3302350404659189,0.3291222692989448,92.0,97.0,0.0011127711669741136,0.00029024564103458106,0.00017035314145907865
ppg,0.3305575356226238,0.3303147412891584,92.0,97.0,0.00024279433346541257,0.00032249515670490503,0.001192471990213606
ppg,0.3310090288420109,0.3309109772842652,92.0,97.0,9.805155774567087e-05,0.0004514932193870891,0.0005962359951068308
ppg,0.3317830172181029,0.3309961538549947,92.0,97.0,0.0007868633631081812,0.0007739883760919941,8.517657072948381e-05
ppg,0.3322022609218193,0.3317627429915606,92.0,97.0,0.0004395179302587038,0.00041924370371643205,0.0007665891365659094
ppg,0.3329762492979113,0.3329552149817741,92.0,97.0,2.1034316137202858e-05,0.0007739883760919941,0.001192471990213495
ppg,0.3340727328307084,0.3336366275476105,92.0,97.0,0.0004361052830978984,0.0010964835327970657,0.0006814125658363701
ppg,0.3347499726597889,0.3351698058207422,92.0,97.0,0.0004198331609532868,0.0006772398290805226,0.0015331782731317078
