Category,IRLED,REDLED,HEARTRATE,OXYGEN,FEATURE1,FEATURE2,FEATURE3
ppg,0.3100095498772659,0.2589620266085075,119.0,93.0,0.051047523268758443,0.0052614704913748755,0.0056573804262605165
ppg,0.3050957536474356,0.2530613179918701,119.0,93.0,0.05203443565556548,0.004913796229830347,0.0059007086166373846
ppg,0.3019666852935342,0.2497155553741891,119.0,93.0,0.05225112991934511,0.0031290683539013653,0.003345762617680992
ppg,0.2997879265878547,0.2477080978035805,119.0,93.0,0.052079828784274196,0.0021787587056795177,0.002007457570608606
ppg,0.2976787027344842,0.2401040918543056,119.0,94.0,0.05757461088017862,0.002109223853370479,0.007604005949274906
ppg,0.2994634306104131,0.2419290532821316,119.0,94.0,0.05753437732828148,0.001784727875928871,0.0018249614278260107
ppg,0.3008309493724885,0.2441190069955228,119.0,94.0,0.056711942376965696,0.0013675187620754148,0.0021899537133912017
ppg,0.3021984681345639,0.2455181440901893,119.0,94.0,0.05668032404437462,0.0013675187620754148,0.0013991370946664916
ppg,0.3033573823397126,0.2469172811848559,119.0,94.0,0.0564401011548567,0.0011589142051486867,0.0013991370946666026
ppg,0.3045858313971702,0.2484380823747109,119.0,94.0,0.05614774902245931,0.0012284490574576146,0.001520801189855009
ppg,0.3053970713407742,0.2491680669458413,119.0,94.0,0.05622900439493292,0.0008112399436039919,0.0007299845711303821
ppg,0.3061387764320694,0.2498980515169717,119.0,94.0,0.056240724915097684,0.000741705091295175,0.0007299845711304098
ppg,0.3069268380915705,0.2506888681356963,119.0,94.0,0.05623796995587421,0.0007880616595011269,0.0007908166187245991
ppg,0.3077380780351745,0.2518446770399861,119.0,94.0,0.055893400995188414,0.0008112399436039919,0.00115580890428979
ppg,0.3086420311151905,0.2527571577538991,119.0,94.0,0.05588487336129139,0.0009039530800160067,0.0009124807139130331
ppg,0.309082418513147,0.2537304705154063,119.0,94.0,0.05535194799774068,0.0004403873979564876,0.0009733127615071946
ppg,0.3094300927746916,0.2537304705154063,119.0,94.0,0.055699622259285264,0.0003476742615445838,0.0
ppg,0.3101949761500897,0.2545821191817251,119.0,94.0,0.0556128569683646,0.0007648833753980955,0.0008516486663187606
ppg,0.3109830378095908,0.2557379280860149,119.0,94.0,0.05524510972357588,0.0007880616595011269,0.0011558089042898456
ppg,0.3111221075142086,0.2557379280860149,119.0,94.0,0.05538417942819368,0.00013906970461780022,0.0
ppg,0.3114697817757532,0.2559204242287975,119.0,94.0,0.05554935754695567,0.0003476742615445838,0.00018249614278259552
ppg,0.3116088514803711,0.2552512717052613,119.0,94.0,0.0563575797751098,0.00013906970461791124,0.0006691525235362206
ppg,0.3116088514803711,0.2551904396576671,119.0,94.0,0.05641841182270402,0.0,6.083204759421701e-05
ppg,0.3116088514803711,0.2551904396576671,119.0,94.0,0.05641841182270402,0.0,0.0
ppg,0.3116088514803711,0.2551904396576671,119.0,94.0,0.05641841182270402,0.0,0.0
