Category,IRLED,REDLED,HEARTRATE,OXYGEN,FEATURE1,FEATURE2,FEATURE3
ppg,0.3478507135179612,0.3508792965820578,78.0,98.0,0.0030285830640965905,0.00027449859023770395,0.0004022307564944816
ppg,0.347759213987882,0.351080411960305,78.0,98.0,0.0033211979724229734,9.149953007919764e-05,0.00020111537824718528
ppg,0.3473017163374858,0.350275950447316,78.0,98.0,0.0029742341098302205,0.00045749765039621026,0.0008044615129889632
ppg,0.347515215241004,0.3504770658255632,78.0,98.0,0.0029618505845592225,0.00021349890351818335,0.00020111537824718528
ppg,0.347515215241004,0.3504770658255632,78.0,98.0,0.0029618505845592225,0.0,0.0
ppg,0.3475762149277235,0.3508792965820578,78.0,98.0,0.0033030816543342945,6.099968671952061e-05,0.0004022307564945926
ppg,0.3479727128914003,0.3506781812038105,78.0,98.0,0.0027054683124101975,0.0003964979636768007,0.0002011153782472963
ppg,0.3481862117949186,0.3513485657979681,78.0,98.0,0.0031623540030494834,0.00021349890351829437,0.0006703845941575803
ppg,0.3483692108550771,0.3518178350138784,78.0,98.0,0.0034486241588013167,0.0001829990601585063,0.00046926921591033954
ppg,0.3489487078789123,0.3514826427167996,78.0,98.0,0.002533934837887275,0.000579497023835196,0.0003351922970788457
ppg,0.3488267085054733,0.3512144888791366,78.0,98.0,0.002387780373663273,0.0001219993734389857,0.0002681538376629877
ppg,0.3493452058425891,0.3509463350414736,78.0,98.0,0.001601129198884499,0.0005184973371157864,0.0002681538376629877
ppg,0.3493757056859488,0.3519519119327099,78.0,98.0,0.002576206246761137,3.0499843359677037e-05,0.001005576891236315
ppg,0.3493452058425891,0.3512144888791366,78.0,98.0,0.0018692830365474866,3.0499843359677037e-05,0.0007374230535733273
ppg,0.3498332033363451,0.3516837580950468,78.0,98.0,0.0018505547587017168,0.0004879974937559983,0.0004692692159102285
ppg,0.3503822005168206,0.3514826427167996,78.0,98.0,0.001100442199978957,0.0005489971804755189,0.0002011153782472408
ppg,0.3507786984804974,0.3521530273109572,78.0,98.0,0.0013743288304597923,0.0003964979636768007,0.0006703845941576358
ppg,0.351327695660973,0.3521530273109572,78.0,98.0,0.0008253316499842178,0.0005489971804755744,0.0
ppg,0.3518461929980886,0.3531586042021934,78.0,98.0,0.001312411204104802,0.0005184973371156198,0.001005576891236204
ppg,0.352791688142241,0.3534267580398564,78.0,98.0,0.0006350698976154145,0.0009454951441523751,0.0002681538376629877
ppg,0.3528221879856007,0.3533597195804407,78.0,98.0,0.0005375315948399906,3.0499843359732548e-05,6.703845941569142e-05
ppg,0.3529441873590397,0.3537619503369352,78.0,98.0,0.0008177629778954865,0.0001219993734389857,0.0004022307564944816
ppg,0.3536761835996738,0.3537619503369352,78.0,98.0,8.576673726140571e-05,0.0007319962406340808,0.0
ppg,0.3541641810934298,0.3541641810934298,78.0,98.0,0.0,0.0004879974937559983,0.0004022307564945926
ppg,0.348125212108199,0.3406894507508631,78.0,98.0,0.007435761357335924,0.006038968985230764,0.013474730342566688
ppg,0.3477897138312418,0.3404212969132001,78.0,98.0,0.007368416918041687,0.00033549827695722456,0.0002681538376629877
