Category,IRLED,REDLED,HEARTRATE,OXYGEN,FEATURE1,FEATURE2,FEATURE3
ppg,0.25450707729198,0.3472700443014938,84.0,98.0,0.09276296700951375,0.0005066300133447221,0.0011490227986559742
ppg,0.2545964825884526,0.3475352034088759,84.0,98.0,0.09293872082042332,8.940529647255557e-05,0.000265159107382118
ppg,0.2540898525751079,0.3462094078719651,84.0,98.0,0.09211955529685717,0.0005066300133446666,0.001325795536910812
ppg,0.2543878702300165,0.3462977942410926,84.0,98.0,0.09190992401107606,0.0002980176549086111,8.83863691275022e-05
ppg,0.2543878702300165,0.3462977942410926,84.0,98.0,0.09190992401107606,0.0,0.0
ppg,0.254060050809617,0.3461210215028378,84.0,98.0,0.09206097069322078,0.00032781942039949996,0.00017677273825478235
ppg,0.254060050809617,0.3462094078719651,84.0,98.0,0.09214935706234806,0.0,8.838636912728015e-05
ppg,0.2541196543405988,0.3457674760263282,84.0,98.0,0.09164782168572938,5.960353098177773e-05,0.00044193184563690036
ppg,0.2543878702300165,0.3471816579323663,84.0,98.0,0.0927937877023498,0.00026821588941772223,0.0014141819060381478
ppg,0.2543580684645257,0.3465629533484747,84.0,98.0,0.09220488488394901,2.9801765490833354e-05,0.0006187045838916272
ppg,0.2546262843539434,0.3464745669793473,84.0,98.0,0.0918482826254039,0.00026821588941772223,8.838636912739117e-05
ppg,0.2549243020088521,0.3468281124558568,84.0,98.0,0.09190381044700474,0.0002980176549086666,0.0003535454765095092
ppg,0.2551329143672881,0.3462977942410926,84.0,98.0,0.0911648798738045,0.000208612358436,0.000530318214764236
ppg,0.2553117249602333,0.3469164988249842,84.0,98.0,0.09160477386475091,0.00017881059294522217,0.0006187045838916272
ppg,0.2557885532080871,0.3472700443014938,84.0,98.0,0.0914814910934067,0.00047682824785377775,0.0003535454765095647
ppg,0.2563845885179044,0.3477119761471307,84.0,98.0,0.09132738762922626,0.0005960353098173332,0.00044193184563690036
ppg,0.2565335973453588,0.347093271563239,84.0,98.0,0.09055967421788019,0.00014900882745438881,0.0006187045838916827
ppg,0.2577256679649933,0.3481539079927676,84.0,98.0,0.09042824002777428,0.0011920706196345,0.001060636429528583
ppg,0.2585005138677558,0.3492145444222962,84.0,98.0,0.09071403055454041,0.0007748459027624999,0.0010606364295286386
ppg,0.2588283332881553,0.3493029307914236,84.0,98.0,0.0904745975032683,0.00032781942039949996,8.838636912739117e-05
ppg,0.2598117915493538,0.3497448626370605,84.0,98.0,0.0899330710877067,0.0009834582611984999,0.00044193184563690036
ppg,0.261301879823897,0.3519545218652452,84.0,98.0,0.09065264204134815,0.001490088274543222,0.0022096592281846683
ppg,0.2619575186646961,0.3522196809726273,84.0,98.0,0.09026216230793122,0.0006556388407990554,0.000265159107382118
ppg,0.2628217698639311,0.3541641810934298,84.0,98.0,0.09134241122949871,0.0008642511992349999,0.0019445001208024948
ppg,0.2289371625008185,0.3058168371807504,84.0,98.0,0.07687967467993193,0.03388460736311258,0.048347343912679364
ppg,0.2293841889831815,0.3060819962881326,84.0,98.0,0.0766978073049511,0.0004470264823629999,0.0002651591073821735
ppg,0.2303378454788891,0.3062587690263874,84.0,98.0,0.07592092354749827,0.000953656495707611,0.00017677273825478235
ppg,0.2309934843196881,0.3071426327176612,84.0,98.0,0.07614914839797307,0.0006556388407989999,0.0008838636912738007
ppg,0.2317981319879415,0.3073194054559159,84.0,98.0,0.07552127346797441,0.0008046476682533887,0.00017677273825472684
ppg,0.2321557531738318,0.3069658599794064,84.0,98.0,0.0748101068055746,0.00035762118589030556,0.0003535454765095092
ppg,0.2328113920146309,0.3066123145028969,84.0,98.0,0.07380092248826597,0.0006556388407991109,0.0003535454765095092
ppg,0.2336160396828842,0.3075845645632981,84.0,98.0,0.07396852488041389,0.0008046476682532777,0.0009722500604011919
ppg,0.2346591014750644,0.3076729509324255,84.0,98.0,0.07301384945736111,0.001043061792180222,8.838636912744668e-05
ppg,0.235404145612336,0.3085568146236994,84.0,98.0,0.07315266901136339,0.0007450441372715833,0.0008838636912738562
ppg,0.2362683968115711,0.3095290646841006,84.0,98.0,0.07326066787252947,0.000864251199235111,0.0009722500604011919
ppg,0.2374604674312057,0.3097058374223553,84.0,98.0,0.07224536999114961,0.0011920706196345832,0.00017677273825472684
ppg,0.238473727457895,0.3119154966505399,84.0,98.0,0.07344176919264492,0.0010132600266893055,0.002209659228184613
ppg,0.2396955998430205,0.3127993603418138,84.0,98.0,0.07310376049879333,0.0012218723851254998,0.0008838636912739117
ppg,0.2405300492767647,0.3143019286169793,84.0,98.0,0.07377187934021462,0.0008344494337441943,0.0015025682751654834
ppg,0.2401724280908743,0.3139483831404698,84.0,98.0,0.0737759550495955,0.0003576211858903888,0.0003535454765095092
ppg,0.2394571857190935,0.3129761330800686,84.0,98.0,0.07351894736097511,0.0007152423717808054,0.0009722500604011919
ppg,0.2394571857190935,0.3129761330800686,84.0,98.0,0.07351894736097511,0.0,0.0
ppg,0.2367452250594249,0.3097058374223553,84.0,98.0,0.07296061236293039,0.002711960659668583,0.003270295657713307
ppg,0.2334074273244481,0.3064355417646421,84.0,98.0,0.073028114440194,0.003337797734976805,0.003270295657713196
ppg,0.2292351801557272,0.3019278369391455,84.0,98.0,0.0726926567834183,0.004172247168720916,0.004507704825496617
ppg,0.2254205541728965,0.2975085184827762,84.0,98.0,0.07208796430987971,0.003814625982830694,0.004419318456369281
ppg,0.2214569193626116,0.2945917683015726,84.0,98.0,0.07313484893896097,0.003963634810284888,0.002916750181203631
ppg,0.2166588351185825,0.2887582679391652,84.0,98.0,0.0720994328205827,0.0047980842440291105,0.005833500362407373
ppg,0.2129634161977153,0.285487972281452,84.0,98.0,0.0725245560837367,0.003695418920867194,0.003270295657713196
ppg,0.2093872043388116,0.2811570401942102,84.0,98.0,0.07176983585539856,0.003576211858903694,0.004330932087241834
ppg,0.2057513889489262,0.2771796535834778,84.0,98.0,0.0714282646345516,0.003635815389885416,0.003977386610732381
ppg,0.2025327982759129,0.2729371078653634,84.0,98.0,0.07040430958945051,0.003218590673013305,0.004242545718114388
ppg,0.200297665864098,0.2708158350063062,84.0,98.0,0.07051816914220818,0.0022351324118148885,0.0021212728590572216
ppg,0.1984797581691554,0.2689597212546311,84.0,98.0,0.07047996308547569,0.001817907694942611,0.0018561137516751036
ppg,0.1969002645981395,0.267103607502956,84.0,98.0,0.07020334290481647,0.0015794935710158886,0.0018561137516751036
ppg,0.1956187886820324,0.2658661983351726,84.0,98.0,0.07024740965314022,0.001281475916107111,0.0012374091677833654
ppg,0.1947247357173064,0.2647171755365166,84.0,98.0,0.06999243981921019,0.0008940529647259998,0.0011490227986560297
ppg,0.2327219867181583,0.2954756319928465,85.0,98.0,0.06275364527468819,0.03799725100085191,0.030758456456329908
ppg,0.2329305990765943,0.2952104728854643,85.0,98.0,0.06227987380887001,0.000208612358436,0.0002651591073821735
ppg,0.2315597178640146,0.2931775863955345,85.0,98.0,0.061617868531519876,0.0013708812125796943,0.0020328864899298305
ppg,0.2290861713282728,0.291233086274732,85.0,98.0,0.062146914946459186,0.002473546535741805,0.0019445001208024948
ppg,0.226404012434095,0.2886698815700378,85.0,98.0,0.062265869135942814,0.002682158894177805,0.0025632047046941775
ppg,0.2239304658983534,0.2853995859123246,85.0,98.0,0.06146912001397123,0.002473546535741611,0.003270295657713196
ppg,0.2206522716943583,0.2811570401942102,85.0,98.0,0.06050476849985187,0.003278194203995083,0.004242545718114443
ppg,0.2180297163311622,0.2791241537042803,85.0,98.0,0.06109443737311809,0.0026225553631961107,0.002032886489929886
ppg,0.2153475574369845,0.2757654716774397,85.0,98.0,0.0604179142404552,0.002682158894177694,0.003358682026840587
ppg,0.2125759932463341,0.2727603351271086,85.0,98.0,0.06018434188077451,0.0027715641906503885,0.003005136550331078
ppg,0.2104302661309919,0.2702855167915419,85.0,98.0,0.05985525066055,0.002145727115342222,0.002474818335566731
ppg,0.2084633496085948,0.2674571529794655,85.0,98.0,0.05899380337087068,0.001966916522397083,0.0028283638120764065
ppg,0.2084633496085948,0.2674571529794655,85.0,98.0,0.05899380337087068,0.0,0.0
ppg,0.2069434595685608,0.2661313574425548,85.0,98.0,0.05918789787399398,0.0015198900400339999,0.001325795536910701
ppg,0.205572578355981,0.263656539106988,85.0,98.0,0.058083960751007,0.0013708812125798053,0.0024748183355667863
ppg,0.205572578355981,0.263656539106988,85.0,98.0,0.058083960751007,0.0,0.0
ppg,0.205572578355981,0.263656539106988,85.0,98.0,0.058083960751007,0.0,0.0
ppg,0.2045593183292916,0.262507516308332,85.0,98.0,0.05794819797904041,0.0010132600266893887,0.0011490227986559742
ppg,0.2041420936124195,0.2622423572009499,85.0,98.0,0.058100263588530404,0.00041722471687211105,0.000265159107382118
ppg,0.2038738777230018,0.2617120389861856,85.0,98.0,0.05783816126318381,0.0002682158894176945,0.0005303182147642915
ppg,0.2044401112673282,0.2623307435700772,85.0,98.0,0.05789063230274899,0.0005662335443263888,0.0006187045838915717
ppg,0.2049467412806729,0.2626842890465868,85.0,98.0,0.057737547765913916,0.0005066300133446944,0.0003535454765096202
ppg,0.2053341642320541,0.2634797663687332,85.0,98.0,0.0581456021366791,0.0003874229513812222,0.0007954773221464095
ppg,0.2060792083693257,0.2634797663687332,85.0,98.0,0.05740055799940752,0.0007450441372715833,0.0
ppg,0.2064070277897252,0.263656539106988,85.0,98.0,0.0572495113172628,0.00032781942039949996,0.00017677273825478235
ppg,0.2073904860509237,0.264805561905644,85.0,98.0,0.05741507585472033,0.0009834582611984999,0.0011490227986560297
ppg,0.2085229531395766,0.2663965165499369,85.0,98.0,0.05787356341036029,0.0011324670886529165,0.0015909546442928746
ppg,0.209297799042339,0.2678106984559751,85.0,98.0,0.058512899413636105,0.0007748459027623888,0.0014141819060382033
ppg,0.2593647650669908,0.3140367695095972,85.0,98.0,0.05467200444260639,0.0500669660246518,0.046226071053622086
ppg,0.2584707121022649,0.3127109739726864,85.0,98.0,0.05424026187042147,0.0008940529647258888,0.001325795536910812
ppg,0.2569210202967399,0.3106780874827566,85.0,98.0,0.053757067186016694,0.0015496918055249997,0.002032886489929775
ppg,0.2551329143672881,0.308468428254572,85.0,98.0,0.053335513887283914,0.0017881059294518331,0.002209659228184613
ppg,0.2534342137343088,0.3065239281337695,85.0,98.0,0.0530897143994607,0.0016987006329792775,0.0019445001208024948
ppg,0.251437495446421,0.3030768597378015,85.0,98.0,0.051639364291380496,0.0019967182878877776,0.003447068395967978
ppg,0.2495897859859874,0.3005136550331074,85.0,98.0,0.050923869047119985,0.0018477094604336108,0.002563204704694122
ppg,0.2477718782910447,0.2983039958049228,85.0,98.0,0.050532117513878094,0.001817907694942722,0.002209659228184613
ppg,0.2465500059059192,0.2976852912210311,85.0,98.0,0.05113528531511191,0.0012218723851254998,0.0006187045838916827
